VendorNumber,VendorName,Brand,Description,PurchasePrice,ActualPrice,volume,TotalPurchaseQuantity,TotalPurchaseDollars,TotalSalesQuantity,TotalSalesDollars,TotalSalesPrice,TotalExciseTax,FreightCost
7153,PINE STATE TRADING CO      ,24063,Atelie Prosecco,10.779999732971191,16.489999771118164,750,36,388.0800006103516,4.0,65.95999908447266,65.95999908447266,0.4399999976158142,15884.819953918457
2876,CENTEUR IMPORTS LLC        ,23626,Apimed Old Slavic Mead Light,6.449999809265137,9.989999771118164,750,60,387.0000061035156,60.0,635.3999966430664,52.94999885559082,6.760000109672546,31.49999988079071
10754,PERFECTA WINES             ,17019,Riebeek Cellars Cab Svgn,6.449999809265137,9.989999771118164,750,60,387.0000061035156,65.0,674.3500003814697,92.90999794006348,7.300000116229057,28720.519941329956
10754,PERFECTA WINES             ,42402,Grayson Cellars Merlot Paso,6.449999809265137,11.989999771118164,750,60,387.0000061035156,60.0,671.4000091552734,45.959999084472656,6.7500001192092896,28720.519941329956
1587,VINEYARD BRANDS INC        ,18595,Delamotte Bl de Bl Champagne,32.25,49.9900016784668,750,12,387.0,23.0,1149.77001953125,349.9300117492676,2.570000022649765,6070.0899666547775
10754,PERFECTA WINES             ,21830,Buoncristiani Family Red OPC,32.25,49.9900016784668,750,12,387.0,23.0,1139.7700233459473,539.8900184631348,2.560000017285347,28720.519941329956
2000,SOUTHERN WINE & SPIRITS NE ,25593,Virginia Dare Pnt Nr RRV,16.1200008392334,24.989999771118164,750,24,386.88,3.0,68.96999931335449,68.96999931335449,0.32999999821186066,19016.589984714985
7153,PINE STATE TRADING CO      ,19914,Gum Drop Pink Moscato,4.659999847412109,6.989999771118164,750,83,386.7799946594239,92.0,643.0799789428711,503.2799835205078,10.149999931454659,15884.819953918457
8892,TRINCHERO FAMILY ESTATES   ,15319,Angoves Nine Vines Moscato,7.889999866485596,11.989999771118164,750,49,386.6100003051758,33.0,395.6700077056885,83.92999839782715,3.7000000327825546,11595.970090389252
7153,PINE STATE TRADING CO      ,22744,Austerity Chard,9.199999809265137,13.989999771118164,750,42,386.40000228881837,19.0,265.8100051879883,83.93999862670898,2.1400000154972076,15884.819953918457
1392,CONSTELLATION BRANDS INC   ,6212,Taylor Red Port,3.2200000286102295,4.989999771118164,750,120,386.3999969482422,93.0,464.0699977874756,159.67999267578125,10.400000095367432,79528.99032592773
10754,PERFECTA WINES             ,13181,Alpataco Pnt Nr,10.729999542236328,15.989999771118164,750,36,386.2799835205078,46.0,735.5400092315674,255.83999633789062,5.14000004529953,28720.519941329956
10754,PERFECTA WINES             ,22207,Star Insolia Chard,10.729999542236328,15.989999771118164,750,36,386.2799835205078,23.0,367.77000617980957,63.959999084472656,2.59000001847744,28720.519941329956
3664,WILLIAM GRANT & SONS INC   ,2295,Balvenie 15 Yr Single Malt,64.27999877929688,89.98999786376953,750,6,385.67999267578125,10.0,899.8999938964844,179.97999572753906,7.869999885559082,30234.420093536377
10754,PERFECTA WINES             ,5467,Homericon Mastiha,14.279999732971191,19.989999771118164,750,27,385.5600003051758,20.0,399.799995803833,199.89999771118164,15.760000348091125,28720.519941329956
3252,E & J GALLO WINERY         ,20445,Barefoot Bubbly Tropical Fus,6.53000020980835,9.989999771118164,750,59,385.2700006103516,46.0,459.53998947143555,239.75999450683594,5.1099999994039536,61966.90998840332
10754,PERFECTA WINES             ,23780,La Chapelle Mission Haut Bri,55.029998779296875,81.98999786376953,750,7,385.21,28.0,2295.719955444336,1475.8199615478516,3.1099999845027924,28720.519941329956
2000,SOUTHERN WINE & SPIRITS NE ,23230,High Valley Svgn Bl 13 Lake,9.390000343322754,13.989999771118164,750,41,384.99000232696534,571.0,7988.289979934692,4155.029932022095,63.48000009357929,19016.589984714985
4425,MARTIGNETTI COMPANIES,13321,Collezione Monte d'Abruzzo,3.259999990463257,4.989999771118164,750,118,384.67999755859375,118.0,588.8199996948242,139.7199935913086,13.260000064969063,144929.24016594887
3664,WILLIAM GRANT & SONS INC   ,4005,Flor De Cana Centenial 12 Yr,31.989999771118164,39.9900016784668,750,12,383.8800048828125,13.0,519.8700103759766,239.94001007080078,10.239999771118164,30234.420093536377
4425,MARTIGNETTI COMPANIES,23473,Auvigue Saint-Veran 13,10.65999984741211,17.489999771118164,750,36,383.76,7.0,122.42999839782715,69.95999908447266,0.7699999958276749,144929.24016594887
9819,TREASURY WINE ESTATES      ,19739,Sledgehammer Cab Svgn,7.989999771118164,11.989999771118164,750,48,383.51999725341796,24.0,287.7600040435791,119.89999771118164,2.6800000220537186,14836.570001602173
10754,PERFECTA WINES             ,38110,Canyon Oaks Wh Znfdl Cal,3.990000009536743,5.989999771118164,750,96,383.0400032043457,95.0,569.0499782562256,137.76999473571777,10.640000134706497,28720.519941329956
653,STATE WINE & SPIRITS   ,40560,McManis River Jct Chard Cal,7.090000152587891,12.989999771118164,750,54,382.8600082397461,54.0,617.4600219726562,56.94999885559082,6.080000102519989,8014.9800016880035
1003,BRONCO WINE COMPANY        ,42437,Crane Lake Cab Svgn Cal,6.159999847412109,8.989999771118164,1500,62,381.9199946594238,47.0,422.5299892425537,179.79999542236328,10.520000040531158,10.530000135302544
1392,CONSTELLATION BRANDS INC   ,2024,Black Velvet Toasted Caramel,4.440000057220459,5.989999771118164,375,86,381.83999883651734,445.0,2665.549903869629,1922.7899265289307,174.21999597549438,79528.99032592773
2242,DELICATO VINEYARDS INC     ,23167,Loft Chard,15.890000343322754,29.989999771118164,3000,24,381.35999450683596,17.0,347.8299961090088,289.8599967956543,7.649999797344208,7982.649974822998
4425,MARTIGNETTI COMPANIES,14671,Riondo Prosecco,10.59000015258789,15.989999771118164,750,36,381.24000183105466,36.0,575.6400146484375,15.989999771118164,4.050000190734863,144929.24016594887
90024,VINILANDIA USA             ,24717,Merum Monastrell Jumilla,7.940000057220459,11.989999771118164,750,48,381.1199987792969,38.0,455.6200141906738,59.94999885559082,4.270000070333481,2802.6399850845337
516,BANFI PRODUCTS CORP        ,7375,Riunite Lambrusco,3.9700000286102295,5.989999771118164,750,96,381.11999755859375,91.0,545.0899868011475,179.69999313354492,10.150000110268593,8510.41000366211
2000,SOUTHERN WINE & SPIRITS NE ,26561,Zardetto Private Cuvee Glara,7.940000057220459,11.989999771118164,750,48,381.11999755859375,2.0,21.979999542236328,10.989999771118164,0.2199999988079071,19016.589984714985
9552,M S WALKER INC             ,23990,Moncigale Rose Cd Provnce 14,8.65999984741211,12.989999771118164,750,44,381.03999999999996,181.0,2278.1899738311768,1370.899974822998,20.06999997794628,55551.819732666016
10754,PERFECTA WINES             ,18467,K Vintners Cab Svgn Stonerid,31.75,46.9900016784668,750,12,381.0,12.0,563.8800010681152,281.9400100708008,1.3400000184774399,28720.519941329956
17035,PERNOD RICARD USA          ,8618,Olmeca Altos Plata Blanco,17.309999465942383,25.989999771118164,1000,22,380.82000122070315,13.0,337.8699951171875,233.90999794006348,13.649999618530273,123780.22020339966
9552,M S WALKER INC             ,23395,Pavilion St Pierre Cdu Rhone,6.449999809265137,9.989999771118164,750,59,380.5499973297119,903.0,9021.969867706299,3397.099922180176,100.87000013887882,55551.819732666016
2000,SOUTHERN WINE & SPIRITS NE ,23290,Ch Brane Cantenac Margaux 11,42.20000076293945,64.98999786376953,750,9,379.79998779296875,10.0,649.8999862670898,519.9199829101562,1.1099999994039536,19016.589984714985
660,SAZERAC NORTH AMERICA INC. ,5513,Chi Chi's Mai Tai,7.909999847412109,10.989999771118164,1750,48,379.6799981689453,48.0,527.5200004577637,329.6999931335449,88.23000240325928,17932.330037117004
3252,E & J GALLO WINERY         ,6383,Gallo Twin Vly Cab Svgn Cal,3.3299999237060547,4.989999771118164,750,114,379.6199977111816,151.0,753.4899988174438,214.56999015808105,16.8800001591444,61966.90998840332
7153,PINE STATE TRADING CO      ,6545,LeCompte Calvados 18 Yr Old,94.87999725341797,129.99000549316406,750,4,379.5199945068359,13.0,1689.8700714111328,1299.9000549316406,10.240000307559967,15884.819953918457
3252,E & J GALLO WINERY         ,3931,New Amsterdam Peach Vodka,0.7900000214576721,0.9900000095367432,50,480,379.2,415.0,410.8499975204468,117.81000113487244,21.649999678134918,61966.90998840332
9165,ULTRA BEVERAGE COMPANY LLP ,13550,Z Znfdl Tom Eddy,34.45000076293945,52.9900016784668,500,11,378.9499969482422,18.0,917.8200061035157,458.9100151062012,1.3799999803304672,68054.7001876831
7153,PINE STATE TRADING CO      ,24060,Robertson & Duke Napa Cab Sv,15.779999732971191,23.989999771118164,750,24,378.72,3.0,71.96999931335449,47.97999954223633,0.32999999821186066,15884.819953918457
90011,FORTUNE WINE BROKERS LLC   ,25794,Girasole Hybrid Red,7.889999866485596,11.989999771118164,750,48,378.72,44.0,584.5600090026855,163.87999725341797,4.93000003695488,238.60999754071236
3960,DIAGEO NORTH AMERICA INC   ,8438,Capt Morgan White Grapefruit,0.7200000286102295,0.9900000095367432,50,526,378.71999859809875,1816.0,1797.8399965763092,556.3800053596497,94.15999959781766,257032.06952285767
10754,PERFECTA WINES             ,24054,La Volpe Prosecco,10.520000457763672,15.989999771118164,750,36,378.71999786376955,26.0,415.7400093078613,47.96999931335449,2.920000046491623,28720.519941329956
7153,PINE STATE TRADING CO      ,11424,Ch Julien Cab Svgn Mont Cnty,8.050000190734863,11.989999771118164,750,47,378.3500015258789,31.0,371.68999671936035,299.7499942779541,3.429999992251396,15884.819953918457
4425,MARTIGNETTI COMPANIES,40444,Santa Ema Reserve Merlot,8.050000190734863,11.989999771118164,750,47,378.3499969482422,47.0,563.53000831604,59.94999885559082,5.290000066161156,144929.24016594887
9165,ULTRA BEVERAGE COMPANY LLP ,19169,Anterra Chardonnay,5.400000095367432,7.989999771118164,750,70,377.9999972343445,580.0,4634.199888687133,2476.899929046631,64.43999974429607,68054.7001876831
9165,ULTRA BEVERAGE COMPANY LLP ,26490,Ch Beaulieu Rose Cote d Prov,3.9200000762939453,5.989999771118164,750,96,376.320002746582,96.0,575.0399837493896,77.86999702453613,10.780000105500221,68054.7001876831
9552,M S WALKER INC             ,18671,Martin Ray RRV Pnt Nr,14.470000267028809,21.989999771118164,750,26,376.2200005340576,5.0,109.94999885559082,87.95999908447266,0.5499999970197678,55551.819732666016
1650,Circa Wines                ,20088,Camp Merlot Sonoma Cnty,10.449999809265137,15.989999771118164,750,36,376.2000045776367,36.0,575.6400146484375,47.96999931335449,4.050000071525574,211.97000187262893
4425,MARTIGNETTI COMPANIES,20880,Valmaggiore Nebbiolo d'Alba,31.329999923706055,46.9900016784668,750,12,375.96,21.0,986.7900085449219,234.95000839233398,2.350000023841858,144929.24016594887
10754,PERFECTA WINES             ,21698,Terra de Touros Red,5.21999979019165,7.989999771118164,750,72,375.8399987792969,61.0,487.389986038208,127.83999633789062,6.830000087618828,28720.519941329956
8112,MOET HENNESSY USA INC      ,36307,Dom Chandon 00 Carnrs Pnt Nr,15.640000343322754,22.989999771118164,750,24,375.35999267578126,24.0,551.7600040435791,183.9199981689453,2.6800000220537186,48347.26006126404
7245,PROXIMO SPIRITS INC.       ,206,Three Olives Vodka,12.9399995803833,17.989999771118164,1000,29,375.25999877929684,13.0,233.86999702453613,197.8899974822998,13.649999380111694,38994.7800655365
1650,Circa Wines                ,21564,Folk Machine Parts & Labor R,10.399999618530273,15.489999771118164,750,36,374.40000305175784,19.0,291.30999755859375,231.34999656677246,2.0999999940395355,211.97000187262893
653,STATE WINE & SPIRITS   ,23260,Penny Wise Svgn Bl,4.510000228881836,6.989999771118164,750,83,374.3300094604492,188.0,1309.5199794769287,503.0799837112427,20.999999821186066,8014.9800016880035
9819,TREASURY WINE ESTATES      ,13528,St Clement Carneros Chard,12.899999618530273,19.989999771118164,750,29,374.1000061035156,27.0,539.7299849700928,199.89999771118164,3.0099999606609344,14836.570001602173
9165,ULTRA BEVERAGE COMPANY LLP ,25374,Fratelli Urciuolo Fiano,5.190000057220459,7.989999771118164,750,72,373.6799951171875,72.0,575.2799854278564,231.70999336242676,8.050000056624413,68054.7001876831
8892,TRINCHERO FAMILY ESTATES   ,16257,Sutter Home Pink Moscato,3.890000104904175,5.989999771118164,750,96,373.4400009155274,91.0,545.0899791717529,137.76999473571777,10.200000122189522,11595.970090389252
4425,MARTIGNETTI COMPANIES,24309,Point North Pnt Nr Oregon,15.529999732971191,22.989999771118164,750,24,372.72,6.0,137.93999862670898,91.95999908447266,0.6599999964237213,144929.24016594887
3252,E & J GALLO WINERY         ,46373,Carlo Rossi RSV Merlot Cal,11.640000343322754,16.989999771118164,5000,32,372.48,32.0,543.6800079345703,50.96999931335449,24.0,61966.90998840332
3252,E & J GALLO WINERY         ,19375,The Naked Grape Chard,12.40999984741211,17.989999771118164,3000,30,372.2999963378906,21.0,335.79000663757324,79.94999885559082,9.45000010728836,61966.90998840332
7153,PINE STATE TRADING CO      ,23554,Riva Rose Brut,10.34000015258789,14.989999771118164,750,36,372.24,18.0,291.8199977874756,225.8599967956543,1.989999994635582,15884.819953918457
5992,MCCORMICK DISTILLING CO    ,603,McCormick Gold Rum,5.03000020980835,6.989999771118164,1000,74,372.2200024414063,75.0,524.2499828338623,139.79999542236328,78.75000023841858,1567.8499975204468
2000,SOUTHERN WINE & SPIRITS NE ,19045,San Polo Mezzopane 06 Toscan,18.610000610351562,26.989999771118164,750,20,372.2,59.0,1684.409984588623,799.7199935913086,6.569999992847443,19016.589984714985
9744,FREDERICK WILDMAN & SONS   ,19518,Hugel Riesling,10.319999694824219,19.989999771118164,750,36,371.52,14.0,298.8599967956543,277.86999702453613,1.5399999916553497,3999.929975271225
9552,M S WALKER INC             ,24452,Vega Sindoa 14 Chard Navarra,7.579999923706055,12.989999771118164,750,49,371.4199987030029,170.0,1984.299970626831,1000.1299800872803,18.86999972164631,55551.819732666016
9552,M S WALKER INC             ,36045,Pepperwood Grove Pnt Grigio,5.150000095367432,7.989999771118164,750,72,370.7999969482422,75.0,559.2499885559082,181.75999450683594,8.390000060200691,55551.819732666016
9165,ULTRA BEVERAGE COMPANY LLP ,18767,Cosentino The Zin,10.270000457763672,14.989999771118164,750,36,369.7199957275391,42.0,629.579994430542,464.6899929046631,4.649999976158142,68054.7001876831
90047,CRUSH WINES                ,15510,Mollydooker Violinist Verdel,14.1899995803833,21.989999771118164,750,26,368.93999794006345,22.0,467.7799892425537,251.87999725341797,2.4400000125169754,1457.7299935817719
4425,MARTIGNETTI COMPANIES,21320,Zion Dolev Muscato,7.090000152587891,10.989999771118164,750,52,368.68000701904293,121.0,1329.789987564087,758.3099842071533,13.439999923110008,144929.24016594887
90047,CRUSH WINES                ,38301,Neirano Pitul Moscato d'Asti,7.090000152587891,11.989999771118164,750,52,368.68000183105465,43.0,515.5700073242188,155.86999702453613,4.810000032186508,1457.7299935817719
9552,M S WALKER INC             ,24646,Pierre Dupond Renjardire CdR,5.940000057220459,16.989999771118164,750,62,368.2800154685974,217.0,1907.4300050735474,527.3999977111816,24.35000015795231,55551.819732666016
1392,CONSTELLATION BRANDS INC   ,799,Svedka Colada Vodka,10.229999542236328,12.989999771118164,1000,36,368.2800042724609,47.0,610.5300121307373,155.87999725341797,49.350000619888306,79528.99032592773
8112,MOET HENNESSY USA INC      ,2928,Glenmorangie Tusail Giftbox,73.5199966430664,99.98999786376953,750,5,367.6000061035156,21.0,2099.7899780273438,1599.8399658203125,16.570000410079956,48347.26006126404
10754,PERFECTA WINES             ,10706,Brownstone Merlot Cal,6.119999885559082,8.989999771118164,750,60,367.2000048828125,52.0,467.47999000549316,98.8899974822998,5.820000067353249,28720.519941329956
1650,Circa Wines                ,21491,Erre d Herrero Verdejo Rueda,10.199999809265137,14.989999771118164,750,36,367.2000015258789,18.0,269.8200035095215,89.93999862670898,2.0100000202655792,211.97000187262893
8892,TRINCHERO FAMILY ESTATES   ,18553,Menage a Trois Pnt Nr,10.199999809265137,14.989999771118164,750,36,367.2000015258789,24.0,359.76000213623047,194.86999702453613,2.6700000166893005,11595.970090389252
9552,M S WALKER INC             ,43027,Monsanto Monrosso Chianti,10.199999809265137,14.989999771118164,750,36,367.2000015258789,24.0,359.7600048828125,29.979999542236328,2.700000047683716,55551.819732666016
9552,M S WALKER INC             ,21426,Szigeti Gruner Velt Skt Brut,12.65999984741211,23.989999771118164,750,29,367.13999938964844,58.0,1383.4199924468994,711.6999931335449,6.480000004172325,55551.819732666016
9815,WINE GROUP INC             ,16809,Flip Flop Chard,7.789999961853027,11.989999771118164,1500,47,366.1300016784668,37.0,443.6299988555909,263.7799949645996,8.269999921321869,27100.410036087036
2000,SOUTHERN WINE & SPIRITS NE ,4453,Pitu Brazilian Rum Cachaca,10.760000228881836,16.989999771118164,750,34,365.8399996948242,279.0,3642.2099685668945,2231.279960632324,219.92000377178192,19016.589984714985
4692,KOBRAND CORPORATION        ,19798,Jadot Beaujolais Villages,2.7300000190734863,5.989999771118164,375,134,365.8199983215332,200.0,860.0000050067902,204.5599980354309,11.249999936670065,9139.379997327924
9552,M S WALKER INC             ,31157,Livio Felluga Pinot Grigio,15.229999542236328,24.989999771118164,750,24,365.5199890136719,36.0,847.6400012969971,289.87999725341797,4.020000025629997,55551.819732666016
3960,DIAGEO NORTH AMERICA INC   ,3014,Smirnoff Coconut,10.149999618530273,12.989999771118164,750,36,365.4,31.0,402.6899948120117,259.7999954223633,24.410000562667847,257032.06952285767
9165,ULTRA BEVERAGE COMPANY LLP ,4105,Patron XO Cafe Variety 3 Pak,5.070000171661377,6.989999771118164,50,72,365.04000751495363,1285.0,8982.14977645874,5710.82981300354,65.28000019863248,68054.7001876831
7239,REMY COINTREAU USA INC     ,9439,Cointreau VAP,21.469999313354492,28.989999771118164,750,17,364.9900131225586,100.0,3251.0000591278076,2047.370044708252,78.80000132322311,16978.669976234436
4425,MARTIGNETTI COMPANIES,23398,Treana Chard CC,12.15999984741211,17.989999771118164,750,30,364.7999995422363,13.0,233.87000274658203,125.92999839782715,1.4600000083446503,144929.24016594887
4425,MARTIGNETTI COMPANIES,25206,Quinta do Noval 2013 Port,60.79999923706055,89.98999786376953,750,6,364.7999954223633,40.0,3599.599967956543,1979.7799530029297,4.459999993443489,144929.24016594887
9552,M S WALKER INC             ,25273,Kir-Yianni Paranga VdP Maced,10.130000114440918,14.989999771118164,750,36,364.68,14.0,209.86000442504883,44.96999931335449,1.570000022649765,55551.819732666016
90011,FORTUNE WINE BROKERS LLC   ,21379,Alhambra Red Blend,10.130000114440918,14.989999771118164,750,36,364.68,11.0,158.8899974822998,116.91999816894531,1.219999983906746,238.60999754071236
90017,THE IMPORTED GRAPE LLC     ,25747,Riojana Cab Svgn,5.059999942779541,7.489999771118164,750,72,364.32000366210934,60.0,449.39998626708984,97.36999702453613,6.730000093579292,80.02999968826771
9552,M S WALKER INC             ,20772,Dutton Goldfield Chard Dutto,25.989999771118164,38.9900016784668,750,14,363.8600024414062,97.0,3782.0301208496094,1793.5400772094727,10.819999933242798,55551.819732666016
3252,E & J GALLO WINERY         ,7344,Viniq Shimmery Liqueur,7.739999771118164,12.989999771118164,375,47,363.7799974822998,291.0,3198.089952468872,2439.7799491882324,113.9499979019165,61966.90998840332
7153,PINE STATE TRADING CO      ,21584,Fess Parker Ashleys Chard,19.06999969482422,28.989999771118164,750,19,362.32999786376956,3.0,86.96999931335449,86.96999931335449,0.32999999821186066,15884.819953918457
9165,ULTRA BEVERAGE COMPANY LLP ,10625,Querceto Il Sole Alessandro,45.2599983215332,66.98999786376953,750,8,362.07999755859373,42.0,2855.579935302734,1969.7099380493164,4.65999998152256,68054.7001876831
7153,PINE STATE TRADING CO      ,3441,One Roq RSV Vodka,18.040000915527344,23.989999771118164,750,20,360.79999267578125,50.0,1199.4999961853027,719.6999931335449,39.420000433921814,15884.819953918457
10754,PERFECTA WINES             ,50354,Ch Dufort Vivens Marguax,30.059999465942383,45.9900016784668,750,12,360.7200012207031,5.0,229.95000839233398,229.95000839233398,0.5499999970197678,28720.519941329956
9552,M S WALKER INC             ,17493,Cercius CdR Vielles V Rouge,8.380000114440918,13.989999771118164,750,43,360.3399975585937,31.0,429.68999671936035,249.81999588012695,3.439999982714653,55551.819732666016
6213,MHW LTD                    ,849,Bols Peach Schnapps,7.349999904632568,9.989999771118164,1000,49,360.14999227523805,68.0,679.3199844360352,589.4099864959717,71.39999675750732,9621.58002614975
90024,VINILANDIA USA             ,23935,Dom Sourdais Chinon,9.729999542236328,14.989999771118164,750,37,360.0100016784668,49.0,742.5099964141846,532.6499919891357,5.420000001788139,2802.6399850845337
10754,PERFECTA WINES             ,21461,Ch Rayne Vigneau Sauternes,39.9900016784668,57.9900016784668,750,9,359.90999267578127,40.0,2319.6000442504883,1391.7600402832031,4.430000007152557,28720.519941329956
17033,SEA BREEZE CELLARS LLC     ,11077,Nova 06 Marilyn Merlot Napa,19.989999771118164,28.989999771118164,750,18,359.82000244140625,36.0,1043.6400053405762,492.8299961090088,4.020000025629997,549.5499958097935
7153,PINE STATE TRADING CO      ,26204,Dom de La Foret 15 Rose,9.989999771118164,14.989999771118164,750,36,359.64,25.0,374.75000190734863,179.87999725341797,2.780000016093254,15884.819953918457
7153,PINE STATE TRADING CO      ,26205,Memoires 15 Rose,9.989999771118164,14.989999771118164,750,36,359.64,12.0,179.87999725341797,104.92999839782715,1.3199999928474426,15884.819953918457
17037,Dunn Wine Brokers          ,26713,Victor Hugo Les Mis Rose,9.989999771118164,15.489999771118164,750,36,359.63999725341796,13.0,201.37000465393066,30.979999542236328,1.4600000232458115,358.03000271320343
3252,E & J GALLO WINERY         ,46146,Gallo Pnt Nr Pavia,6.659999847412109,9.989999771118164,1500,54,359.63999359130855,54.0,557.4599990844727,92.90999794006348,12.150000214576721,61966.90998840332
3960,DIAGEO NORTH AMERICA INC   ,3186,Smirnoff Mango Vodka,9.989999771118164,12.989999771118164,750,36,359.6399917602539,36.0,467.64000129699707,246.80999565124512,28.36000019311905,257032.06952285767
2000,SOUTHERN WINE & SPIRITS NE ,19825,Ch Monbousquet 10 Brdx,51.36000061035156,74.98999786376953,750,7,359.5199890136719,14.0,1049.8599853515625,449.9399871826172,1.570000022649765,19016.589984714985
4425,MARTIGNETTI COMPANIES,25003,Tenuta Sette Cieli Indaco,32.650001525878906,47.9900016784668,750,11,359.15001525878904,45.0,2159.5500526428223,1391.710048675537,4.969999983906746,144929.24016594887
653,STATE WINE & SPIRITS   ,19259,The Beach House Red,7.480000019073486,10.989999771118164,750,48,359.0400085449219,48.0,503.5199966430664,81.91999816894531,5.3900000005960464,8014.9800016880035
9744,FREDERICK WILDMAN & SONS   ,19368,Luigi Bosca Malbec SV DOC,14.960000038146973,24.989999771118164,750,24,359.0400042724609,17.0,418.8299961090088,296.87999725341797,1.8799999803304672,3999.929975271225
90024,VINILANDIA USA             ,25355,Bench Chardonnay,14.960000038146973,21.989999771118164,750,24,359.04,2.0,43.97999954223633,43.97999954223633,0.2199999988079071,2802.6399850845337
653,STATE WINE & SPIRITS   ,2616,Hayman's Old Tom Gin,14.949999809265137,21.989999771118164,750,24,358.79999389648435,24.0,529.7599945068359,419.8099956512451,18.93000054359436,8014.9800016880035
4425,MARTIGNETTI COMPANIES,23195,Gary Farrell RRV Pnt Nr,27.579999923706055,39.9900016784668,750,13,358.5399971008301,58.0,2319.420063018799,1079.7300453186035,6.459999963641167,144929.24016594887
1392,CONSTELLATION BRANDS INC   ,11313,Taylor New York Marsala,3.3499999046325684,4.989999771118164,750,107,358.4499992370605,57.0,284.42999172210693,209.5799903869629,6.299999982118607,79528.99032592773
4950,LATITUDE BEVERAGE COMPANY  ,20969,Ninety Cellars Lot 105 Chard,8.720000267028809,12.989999771118164,750,41,357.5199926757813,32.0,415.6799945831299,246.80999565124512,3.5599999874830246,1609.9999957978725
90047,CRUSH WINES                ,16311,Mollydooker Gigglepot Cab Sv,29.790000915527344,44.9900016784668,750,12,357.4800109863281,12.0,479.8800048828125,39.9900016784668,1.350000023841858,1457.7299935817719
1003,BRONCO WINE COMPANY        ,46508,Crane Lake Pnt Grigio Cal,5.949999809265137,8.989999771118164,1500,60,357.0000061035156,60.0,539.3999862670898,89.89999771118164,13.500000238418579,10.530000135302544
90047,CRUSH WINES                ,18539,Banknote Counterfeit,12.739999771118164,19.989999771118164,750,28,356.7200012207031,29.0,579.7099704742432,39.97999954223633,3.260000094771385,1457.7299935817719
17035,PERNOD RICARD USA          ,1037,JP Wiser's Rye w/ 2 Glasses,15.5,24.989999771118164,750,23,356.5,94.0,2005.0599674987793,1284.3999862670898,74.11000180244446,123780.22020339966
9165,ULTRA BEVERAGE COMPANY LLP ,22906,Mercer Canyons Red,3.869999885559082,16.989999771118164,750,92,356.03998947143555,96.0,546.2400016784668,142.25000143051147,10.750000089406967,68054.7001876831
1392,CONSTELLATION BRANDS INC   ,4354,Casa Noble Anejo,44.439998626708984,59.9900016784668,750,8,355.52,4.0,239.9600067138672,119.9800033569336,3.140000104904175,79528.99032592773
4425,MARTIGNETTI COMPANIES,2776,Brenne French Sng Mlt Whisky,32.29999923706055,41.9900016784668,750,11,355.29999923706055,78.0,3275.220115661621,1889.5500755310059,61.46000111103058,144929.24016594887
6215,MOONLIGHT MEADERY          ,20954,Moonlight Meadery Last Apple,10.449999809265137,16.790000915527344,375,34,355.2999937057495,115.0,1838.849988937378,863.4599876403809,6.589999970048666,365.61000096797943
9552,M S WALKER INC             ,22828,Beaux Freres Vyds Pnt Nr,59.20000076293945,89.98999786376953,750,6,355.2000015258789,63.0,5669.369888305664,3869.56990814209,6.969999969005585,55551.819732666016
90024,VINILANDIA USA             ,20213,Casa Ferreirinha Papas Figos,9.859999656677246,14.989999771118164,750,36,354.9599996948242,34.0,509.6599979400635,359.75999450683594,3.769999995827675,2802.6399850845337
10754,PERFECTA WINES             ,13575,Brownstone Pnt Nr,5.909999847412109,8.989999771118164,750,60,354.59999450683597,40.0,359.59999084472656,62.92999839782715,4.490000069141388,28720.519941329956
9165,ULTRA BEVERAGE COMPANY LLP ,23856,Pezzi King Cab Svgn Dry Crk,14.760000228881836,21.989999771118164,750,24,354.24,3.0,65.96999931335449,43.97999954223633,0.32999999821186066,68054.7001876831
90024,VINILANDIA USA             ,23937,Caillot Bourgogne Rouge,14.760000228881836,21.989999771118164,750,24,354.24,6.0,131.93999862670898,87.95999908447266,0.6599999964237213,2802.6399850845337
8892,TRINCHERO FAMILY ESTATES   ,22898,Dona Paula Est Red Blend,8.050000190734863,11.989999771118164,750,44,354.19999771118165,116.0,1390.8400115966797,659.449987411499,12.930000066757202,11595.970090389252
10754,PERFECTA WINES             ,43323,Keo St John Commandaria Cyp,13.069999694824219,19.989999771118164,750,27,352.8899935913086,27.0,719.7300090789795,119.94999885559082,3.0400000363588333,28720.519941329956
7153,PINE STATE TRADING CO      ,26203,Jas Des Vignes 15 Rose,9.800000190734863,14.989999771118164,750,36,352.79999999999995,12.0,179.8799991607666,134.90999794006348,1.3299999982118607,15884.819953918457
7153,PINE STATE TRADING CO      ,23044,Phantom Bay Svgn Bl,5.880000114440918,8.989999771118164,750,60,352.79999267578125,48.0,431.5199890136719,305.6599922180176,5.319999992847443,15884.819953918457
4425,MARTIGNETTI COMPANIES,3995,Purity Vodka,29.399999618530273,39.9900016784668,750,12,352.79998779296875,12.0,479.8800048828125,39.9900016784668,9.449999809265137,144929.24016594887
9552,M S WALKER INC             ,13688,Murphy-Goode Pnt Nr,4.190000057220459,12.989999771118164,750,84,351.9599926757812,84.0,1137.1600198364258,203.83999633789062,9.42000013589859,55551.819732666016
1650,Circa Wines                ,20093,Ch Beausejour Pentimento,14.65999984741211,23.989999771118164,750,24,351.8399963378906,24.0,575.760009765625,47.97999954223633,2.700000047683716,211.97000187262893
